Date,National/State/County,State,state,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths,Total Cases (adj.),New Cases (adj.)
2020-03-19,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,,50,16,0,0,51,27
2020-03-20,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,,80,30,1,1,64,33
2020-03-21,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,,140,60,1,0,91,39
2020-03-22,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,,207,67,1,0,147,45
2020-03-23,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,249,42,1,0,219,52
2020-03-24,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,320,71,1,0,276,59
2020-03-25,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,377,57,2,1,348,66
2020-03-26,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,485,108,6,4,415,72
2020-03-27,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,579,94,8,2,519,80
2020-03-28,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,663,84,13,5,625,88
2020-03-29,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,758,95,14,1,722,95
2020-03-30,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,847,89,16,2,823,102
2020-03-31,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,937,90,20,4,919,109
2020-04-01,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,1073,136,22,2,1014,116
2020-04-02,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,1177,104,26,4,1145,123
2020-04-03,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,1358,181,29,3,1263,130
2020-04-04,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,1455,97,35,6,1437,138
2020-04-05,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,1638,183,43,8,1562,144
2020-04-06,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,1738,100,51,8,1737,153
2020-04-07,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,1915,177,59,8,1862,159
2020-04-08,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2003,88,67,8,2029,166
2020-04-09,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2260,257,76,9,2140,171
2020-04-10,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2469,209,82,6,2366,179
2020-04-11,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2642,173,93,11,2596,187
2020-04-12,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2781,139,96,3,2794,195
2020-04-13,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,2942,161,98,2,2951,200
2020-04-14,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,3087,145,111,13,3109,206
2020-04-15,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,3360,273,122,11,3255,210
2020-04-16,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,3624,264,129,7,3502,217
2020-04-17,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,3793,169,140,11,3778,224
2020-04-18,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,3974,181,152,12,3984,229
2020-04-19,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,4274,300,159,7,4172,233
2020-04-20,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,4512,238,169,10,4450,241
2020-04-21,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,4716,204,183,14,4710,247
2020-04-22,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,4894,178,193,10,4934,251
2020-04-23,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,5153,259,201,8,5121,254
2020-04-24,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,5434,281,209,8,5361,259
2020-04-25,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,5718,284,221,12,5639,264
2020-04-26,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,5911,193,227,6,5933,269
2020-04-27,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,6094,183,229,2,6156,272
2020-04-28,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,6342,248,239,10,6343,273
2020-04-29,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,6569,227,250,11,6571,274
2020-04-30,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,6815,246,261,11,6798,275
2020-05-01,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,7212,397,281,20,7040,275
2020-05-02,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,7441,229,291,10,7411,280
2020-05-03,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,7550,109,303,12,7691,281
2020-05-04,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,7877,327,310,7,7836,277
2020-05-05,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,8207,330,342,32,8109,278
2020-05-06,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,B,8424,217,374,32,8434,279
2020-05-07,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,8686,262,396,22,8686,278
2020-05-08,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,9090,404,409,13,8944,277
2020-05-09,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,9378,288,421,12,9321,281
2020-05-10,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,9501,123,430,9,9647,283
2020-05-11,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,9674,173,435,5,9816,279
2020-05-12,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,9908,234,457,22,9967,275
2020-05-13,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,10090,182,465,8,10165,271
2020-05-14,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,10483,393,480,15,10341,265
2020-05-15,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,10801,318,493,13,10683,264
2020-05-16,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,11123,322,510,17,11026,263
2020-05-17,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,11296,173,521,11,11370,263
2020-05-18,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,11432,136,528,7,11588,260
2020-05-19,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,11704,272,554,26,11728,253
2020-05-20,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,11967,263,570,16,11953,250
2020-05-21,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,12222,255,580,10,12206,246
2020-05-22,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,12624,402,596,16,12462,243
2020-05-23,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,13005,381,616,20,12840,244
2020-05-24,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,13252,247,625,9,13244,247
2020-05-25,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,13458,206,635,10,13544,249
2020-05-26,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,13731,273,652,17,13768,248
2020-05-27,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,14044,313,670,18,14020,250
2020-05-28,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,14372,328,693,23,14316,252
2020-05-29,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,14790,418,710,17,14642,257
2020-05-30,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,15229,439,723,13,15051,265
2020-05-31,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,15501,272,734,11,15506,276
2020-06-01,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,15752,251,739,5,15838,285
2020-06-02,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,16020,268,767,28,16103,292
2020-06-03,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,16322,302,782,15,16358,299
2020-06-04,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,16560,238,794,12,16639,307
2020-06-05,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,16759,199,803,9,16880,312
2020-06-06,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,16769,10,803,0,17075,315
2020-06-07,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,17270,501,817,14,17101,309
2020-06-08,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,17768,498,837,20,17471,315
2020-06-09,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,17768,0,837,0,17969,324
2020-06-10,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,18483,715,868,31,18105,319
2020-06-11,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,18483,0,868,0,18684,332
2020-06-12,State,Mississippi,MS,N/A,28,2020-06-13T01:48:41Z,A,19091,608,881,13,18845,329
2020-03-07,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,NA,0,0,0,0,NA,NA
2020-03-08,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,NA,0,0,0,0,NA,NA
2020-03-09,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,NA,0,0,0,0,NA,NA
2020-03-10,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,NA,0,0,0,0,NA,NA
2020-03-11,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,NA,0,0,0,0,NA,NA
2020-03-12,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,1,1,0,0,NA,NA
2020-03-13,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,1,0,0,0,NA,NA
2020-03-14,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,5,4,0,0,5,3
2020-03-15,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,7,2,0,0,6,3
2020-03-16,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,7,0,0,0,9,3
2020-03-17,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,8,1,0,0,8,1
2020-03-18,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,10,2,0,0,9,1
2020-03-19,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,12,2,0,0,11,2
2020-03-20,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,16,4,0,0,14,2
2020-03-21,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,20,4,0,0,19,3
2020-03-22,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,,31,11,0,0,23,3
2020-03-23,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,34,3,0,0,38,7
2020-03-24,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,46,12,0,0,40,5
2020-03-25,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,53,7,0,0,54,8
2020-03-26,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,71,18,0,0,61,8
2020-03-27,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,108,37,0,0,83,13
2020-03-28,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,129,21,1,1,132,24
2020-03-29,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,154,25,1,0,153,23
2020-03-30,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,171,17,4,3,178,24
2020-03-31,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,184,13,4,0,192,21
2020-04-01,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,208,24,5,1,201,17
2020-04-02,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,227,19,5,0,228,20
2020-04-03,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,243,16,5,0,247,20
2020-04-04,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,265,22,5,0,261,18
2020-04-05,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,286,21,6,1,285,20
2020-04-06,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,299,13,6,0,306,20
2020-04-07,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,319,20,6,0,316,17
2020-04-08,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,332,13,6,0,337,18
2020-04-09,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,354,22,6,0,348,16
2020-04-10,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,365,11,6,0,372,19
2020-04-11,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,377,12,6,0,380,15
2020-04-12,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,387,10,6,0,390,14
2020-04-13,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,394,7,7,1,399,12
2020-04-14,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,399,5,7,0,403,10
2020-04-15,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,404,5,7,0,406,7
2020-04-16,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,415,11,7,0,410,6
2020-04-17,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,422,7,8,1,423,9
2020-04-18,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,426,4,10,2,430,8
2020-04-19,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,433,7,10,0,432,6
2020-04-20,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,433,0,10,0,439,6
2020-04-21,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,437,4,12,2,436,3
2020-04-22,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,439,2,14,2,440,4
2020-04-23,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,442,3,14,0,442,3
2020-04-24,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,A,444,2,14,0,445,3
2020-04-25,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,445,1,14,0,446,2
2020-04-26,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,448,3,14,0,447,2
2020-04-27,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,449,1,14,0,450,2
2020-04-28,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,451,2,15,1,451,2
2020-04-29,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,451,0,16,1,453,2
2020-04-30,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,453,2,16,0,452,1
2020-05-01,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,453,0,16,0,454,1
2020-05-02,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,455,2,16,0,454,1
2020-05-03,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,455,0,16,0,456,1
2020-05-04,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,457,2,16,0,456,1
2020-05-05,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,456,-1,16,0,458,1
2020-05-06,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,456,0,16,0,456,0
2020-05-07,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,456,0,16,0,456,0
2020-05-08,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,458,2,16,0,456,0
2020-05-09,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,458,0,16,0,459,1
2020-05-10,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,458,0,16,0,459,1
2020-05-11,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,459,1,16,0,458,0
2020-05-12,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,461,2,16,0,460,1
2020-05-13,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,462,1,16,0,462,1
2020-05-14,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,462,0,16,0,463,1
2020-05-15,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,466,4,16,0,463,1
2020-05-16,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,468,2,16,0,468,2
2020-05-17,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,468,0,16,0,470,2
2020-05-18,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,470,2,16,0,469,1
2020-05-19,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,B,471,1,16,0,471,2
2020-05-20,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,478,7,16,0,472,1
2020-05-21,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,1,16,0,482,4
2020-05-22,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,0,16,0,482,3
2020-05-23,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,0,16,0,480,1
2020-05-24,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,0,16,0,480,1
2020-05-25,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,0,16,0,479,0
2020-05-26,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,479,0,17,1,479,0
2020-05-27,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,481,2,17,0,479,0
2020-05-28,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,485,4,17,0,482,1
2020-05-29,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,493,8,17,0,487,2
2020-05-30,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,505,12,17,0,498,5
2020-05-31,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,515,10,17,0,514,8
2020-06-01,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,519,4,17,0,525,9
2020-06-02,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,523,4,17,0,526,7
2020-06-03,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,525,2,17,0,528,5
2020-06-04,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,539,14,17,0,529,4
2020-06-05,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,541,2,18,1,547,9
2020-06-06,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,540,-1,18,0,547,5
2020-06-07,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,545,5,18,0,542,2
2020-06-08,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,548,3,18,0,548,4
2020-06-09,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,554,6,18,0,551,3
2020-06-10,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,561,7,18,0,558,5
2020-06-11,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,563,2,18,0,567,6
2020-06-12,State,Montana,MT,N/A,30,2020-06-13T01:48:41Z,C,573,10,18,0,567,4
2020-03-04,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,1,0,0,0,NA,NA
2020-03-05,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,1,0,0,0,NA,NA
2020-03-06,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,2,1,0,0,-55,-36
2020-03-07,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,2,0,0,0,211,124
2020-03-08,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,2,0,0,0,-95,-50
2020-03-09,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,2,0,0,0,-56,-42
2020-03-10,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,7,5,0,0,-82,-94
2020-03-11,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,NA,7,0,0,0,10,52
2020-03-12,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,12,5,0,0,136,43
2020-03-13,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,15,3,0,0,93,32
2020-03-14,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,23,8,0,0,158,106
2020-03-15,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,32,9,0,0,-112,19
2020-03-16,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,33,1,0,0,-45,17
2020-03-17,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,40,7,0,0,-63,-14
2020-03-18,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,63,23,0,0,36,47
2020-03-19,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,97,34,0,0,196,44
2020-03-20,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,137,40,0,0,191,38
2020-03-21,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,184,47,0,0,302,78
2020-03-22,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,,255,71,0,0,77,40
2020-03-23,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,297,42,0,0,217,38
2020-03-24,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,398,101,0,0,241,27
2020-03-25,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,504,106,1,1,452,71
2020-03-26,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,636,132,2,1,703,82
2020-03-27,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,763,127,3,1,806,89
2020-03-28,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,935,172,4,1,1007,119
2020-03-29,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,1040,105,4,0,922,123
2020-03-30,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,1307,267,6,2,1072,107
2020-03-31,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,1498,191,8,2,1376,150
2020-04-01,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,1584,86,10,2,1662,178
2020-04-02,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,1857,273,16,6,1843,189
2020-04-03,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,2093,236,19,3,2116,197
2020-04-04,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,2402,309,24,5,2431,239
2020-04-05,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,2585,183,31,7,2496,214
2020-04-06,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,2870,285,33,2,2712,289
2020-04-07,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,3221,351,46,13,3003,261
2020-04-08,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,3426,205,53,7,3483,229
2020-04-09,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,3651,225,65,12,3789,337
2020-04-10,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,3908,257,74,9,3956,306
2020-04-11,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,4312,404,80,6,4282,355
2020-04-12,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,4520,208,81,1,4463,277
2020-04-13,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,4816,296,86,5,4691,360
2020-04-14,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,5024,208,108,22,4980,370
2020-04-15,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,5123,99,117,9,5253,254
2020-04-16,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,5465,342,131,14,5427,298
2020-04-17,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,5859,394,152,21,5776,306
2020-04-18,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,6140,281,164,12,6287,410
2020-04-19,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,6493,353,172,8,6279,252
2020-04-20,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,6764,271,179,7,6709,348
2020-04-21,State,North Carolina,NC,N/A,37,2020-06-13T01:48:41Z,A,6951,187,213,34,6947,304
